id,name,breeder,species,auto_flower,flower_time,image
11431,"3 Kings",679,2,0,0,https://en.seedfinder.eu/pics/01seeds/Unknown_or_Legendary/Unknown_or_Legendary_-_3_Kings_thumb.jpg
11432,"Medevac Kush",673,1,0,60,https://en.seedfinder.eu/pics/01seeds/Ultra_Genetics/Ultra_Genetics_-_Medevac_Kush_thumb.jpg
11433,"Blue Knight",674,1,0,68,https://en.seedfinder.eu/pics/01seeds/Trump_Seeds/Trump_Seeds_-_Blue_Knight_thumb.jpg
11434,NOS,652,3,0,58,https://en.seedfinder.eu/pics/01seeds/Third_Eye_Genetics/Third_Eye_Genetics_-_NOS_thumb.jpg
11435,Hadouken,665,1,0,62,https://en.seedfinder.eu/pics/01seeds/Trichome_Jungle_Seeds/Trichome_Jungle_Seeds_-_Hadouken_thumb.jpg
11436,Kal-X,622,1,0,60,https://en.seedfinder.eu/pics/01seeds/TH_Seeds/TH_Seeds_-_Kal-X_thumb.jpg
11437,"ChemValley Kush",631,3,0,70,https://en.seedfinder.eu/pics/01seeds/The_Cali_Connection/The_Cali_Connection_-_ChemValley_Kush_thumb.jpg
11438,"303 OG",679,1,0,0,https://en.seedfinder.eu/pics/01seeds/Unknown_or_Legendary/Unknown_or_Legendary_-_303_OG_thumb.jpg
11439,"Sno Gator",597,7,1,63,https://en.seedfinder.eu/pics/01seeds/Sterquiliniis_Seed_Supply/Sterquiliniis_Seed_Supply_-_Sno_Gator_thumb.jpg
11440,"Hells Angel",574,1,0,53,https://en.seedfinder.eu/pics/01seeds/SnowHigh_Seeds/SnowHigh_Seeds_-_Hells_Angel_thumb.jpg
11441,"Blue Ninja",674,1,0,96,https://en.seedfinder.eu/pics/01seeds/Trump_Seeds/Trump_Seeds_-_Blue_Ninja_thumb.jpg
11442,"Sour OG HazeWreck",523,2,0,70,https://en.seedfinder.eu/pics/01seeds/Rare_Dankness_Seeds/Rare_Dankness_Seeds_-_Sour_OG_HazeWreck_thumb.jpg
11443,"Tahoe Cure",260,1,0,63,https://en.seedfinder.eu/pics/01seeds/Gage_Green_Genetics/Gage_Green_Genetics_-_Tahoe_Cure_thumb.jpg
11444,Denso,682,1,0,60,https://en.seedfinder.eu/pics/01seeds/Uprising_Seed_Co/Uprising_Seed_Co_-_Denso_thumb.jpg
11445,"Jungle Cheese V2",665,2,0,73,https://en.seedfinder.eu/pics/01seeds/Trichome_Jungle_Seeds/Trichome_Jungle_Seeds_-_Jungle_Cheese_V2_thumb.jpg
11446,"Corleone Kush",631,3,0,56,https://en.seedfinder.eu/pics/01seeds/The_Cali_Connection/The_Cali_Connection_-_Corleone_Kush_thumb.jpg
11447,"Purple Project",668,3,0,60,https://en.seedfinder.eu/pics/01seeds/True_Canna_Genetics/True_Canna_Genetics_-_Purple_Project_thumb.jpg
11448,"Mendo Grape Kush",673,3,0,65,https://en.seedfinder.eu/pics/01seeds/Ultra_Genetics/Ultra_Genetics_-_Mendo_Grape_Kush_thumb.jpg
11449,Pegasus,652,3,0,70,https://en.seedfinder.eu/pics/01seeds/Third_Eye_Genetics/Third_Eye_Genetics_-_Pegasus_thumb.jpg
11450,Talisman,260,1,0,60,https://en.seedfinder.eu/pics/01seeds/Gage_Green_Genetics/Gage_Green_Genetics_-_Talisman_thumb.jpg
11451,"South Plant",647,2,0,56,https://en.seedfinder.eu/pics/01seeds/The_Plant/The_Plant_-_South_Plant_thumb.jpg
11452,"Gold Standard",656,2,0,70,https://en.seedfinder.eu/pics/01seeds/Tiger_Trees/Tiger_Trees_-_Gold_Standard_thumb.jpg
11453,"Fast Bud Auto",615,7,1,58,https://en.seedfinder.eu/pics/01seeds/Sweet_Seeds/Sweet_Seeds_-_Fast_Bud_Auto_thumb.jpg
11454,"DeadHead OG",631,2,0,56,https://en.seedfinder.eu/pics/01seeds/The_Cali_Connection/The_Cali_Connection_-_DeadHead_OG_thumb.jpg
11455,Jetstream,632,3,0,58,https://en.seedfinder.eu/pics/01seeds/The_Fire_Department/The_Fire_Department_-_Jetstream_thumb.jpg
11456,Heroine,574,2,0,74,https://en.seedfinder.eu/pics/01seeds/SnowHigh_Seeds/SnowHigh_Seeds_-_Heroine_thumb.jpg
11457,"Hell Scout Cookies",649,3,0,67,https://en.seedfinder.eu/pics/01seeds/The_Vault_Seed_Bank/The_Vault_Seed_Bank_-_Hell_Scout_Cookies_thumb.jpg
11458,"3x Crazy",679,1,0,0,https://en.seedfinder.eu/pics/01seeds/Unknown_or_Legendary/Unknown_or_Legendary_-_3x_Crazy_thumb.jpg
11459,"White Widow",647,3,0,60,https://en.seedfinder.eu/pics/01seeds/The_Plant/The_Plant_-_White_Widow_thumb.jpg
11460,"Time Traveler",260,3,0,60,https://en.seedfinder.eu/pics/01seeds/Gage_Green_Genetics/Gage_Green_Genetics_-_Time_Traveler_thumb.jpg
11461,"Dosi Fire",682,1,0,60,https://en.seedfinder.eu/pics/01seeds/Uprising_Seed_Co/Uprising_Seed_Co_-_Dosi_Fire_thumb.jpg
11462,"China White",683,1,0,60,https://en.seedfinder.eu/pics/01seeds/Ustad_Seeds/Ustad_Seeds_-_China_White_thumb.jpg
11463,"RM Ultimate Outdoor",527,2,0,42,https://en.seedfinder.eu/pics/01seeds/Reefermans_Seeds/Reefermans_Seeds_-_RM_Ultimate_Outdoor_thumb.jpg
11464,"Northern Lights Auto",670,5,1,70,https://en.seedfinder.eu/pics/01seeds/Trikoma_Seeds/Trikoma_Seeds_-_Northern_Lights_Auto_thumb.jpg
11465,"Hells Angels OG on Fire",649,1,0,67,https://en.seedfinder.eu/pics/01seeds/The_Vault_Seed_Bank/The_Vault_Seed_Bank_-_Hells_Angels_OG_on_Fire_thumb.jpg
11466,"Pahari Farmhouse",645,2,0,0,https://en.seedfinder.eu/pics/01seeds/The_Real_Seed_Company/The_Real_Seed_Company_-_Pahari_Farmhouse_thumb.jpg
11467,AKtombe,687,1,0,65,https://en.seedfinder.eu/pics/01seeds/Venus_Genetics/Venus_Genetics_-_AKtombe_thumb.jpg
11468,"Paka LoLo",663,2,0,66,https://en.seedfinder.eu/pics/01seeds/TreeTown_Seeds/TreeTown_Seeds_-_Paka_LoLo_thumb.jpg
11469,"Dosi Splitter",682,1,0,63,https://en.seedfinder.eu/pics/01seeds/Uprising_Seed_Co/Uprising_Seed_Co_-_Dosi_Splitter_thumb.jpg
11470,"Northern Lights #5",646,1,0,0,https://en.seedfinder.eu/pics/01seeds/The_Seed_Bank/The_Seed_Bank_-_Northern_Lights_Nr5_thumb.jpg
11471,"Psycho Sister",675,3,0,60,https://en.seedfinder.eu/pics/01seeds/Underground_Originals/Underground_Originals_-_Psycho_Sister_thumb.jpg
11472,"Jack Herer",677,2,0,67,https://en.seedfinder.eu/pics/01seeds/UKSeedCo/UKSeedCo_-_Jack_Herer_thumb.jpg
11473,"88 G-13 HashPlant",679,1,0,60,https://en.seedfinder.eu/pics/01seeds/Unknown_or_Legendary/Unknown_or_Legendary_-_88_G-13_HashPlant_thumb.jpg
11474,"Indian Haze",567,2,0,70,https://en.seedfinder.eu/pics/01seeds/Seedsman/Seedsman_-_Indian_Haze_thumb.jpg
11475,"Slyme Cookies",572,1,0,0,https://en.seedfinder.eu/pics/01seeds/Sin_City_Seeds/Sin_City_Seeds_-_Slyme_Cookies_thumb.jpg
11476,"Black Afghani",676,1,0,60,https://en.seedfinder.eu/pics/01seeds/Underground_Seeds_Collective/Underground_Seeds_Collective_-_Black_Afghani_thumb.jpg
11477,"PCK 47 #8",663,1,0,57,https://en.seedfinder.eu/pics/01seeds/TreeTown_Seeds/TreeTown_Seeds_-_PCK_47_Nr8_thumb.jpg
11478,Emmentaler,678,2,0,0,https://en.seedfinder.eu/pics/01seeds/United_Seedbanks/United_Seedbanks_-_Emmentaler_thumb.jpg
11479,SmellyBerry,675,3,0,53,https://en.seedfinder.eu/pics/01seeds/Underground_Originals/Underground_Originals_-_SmellyBerry_thumb.jpg
11480,"Congolese Kush",669,3,0,75,https://en.seedfinder.eu/pics/01seeds/Tropical_Seeds_Company/Tropical_Seeds_Company_-_Congolese_Kush_thumb.jpg
11481,"Indian Skunk",567,2,0,70,https://en.seedfinder.eu/pics/01seeds/Seedsman/Seedsman_-_Indian_Skunk_thumb.jpg
11482,"Jacks Bells",649,2,0,67,https://en.seedfinder.eu/pics/01seeds/The_Vault_Seed_Bank/The_Vault_Seed_Bank_-_Jacks_Bells_thumb.jpg
11483,"Burmese Skunk",685,0,0,60,https://en.seedfinder.eu/pics/01seeds/Vashon_Seed_and_Mercantile/Vashon_Seed_and_Mercantile_-_Burmese_Skunk_thumb.jpg
11484,Parvati,645,2,0,0,https://en.seedfinder.eu/pics/01seeds/The_Real_Seed_Company/The_Real_Seed_Company_-_Parvati_thumb.jpg
11485,"Northern Lights 5 x 2",646,1,0,50,https://en.seedfinder.eu/pics/01seeds/The_Seed_Bank/The_Seed_Bank_-_Northern_Lights_5x2_thumb.jpg
11486,Smile,675,1,0,60,https://en.seedfinder.eu/pics/01seeds/Underground_Originals/Underground_Originals_-_Smile_thumb.jpg
11487,"Dandy Dance",669,1,0,65,https://en.seedfinder.eu/pics/01seeds/Tropical_Seeds_Company/Tropical_Seeds_Company_-_Dandy_Dance_thumb.jpg
11488,"Emmentaler Special 09",678,2,0,0,https://en.seedfinder.eu/pics/01seeds/United_Seedbanks/United_Seedbanks_-_Emmentaler_Special_09_thumb.jpg
11489,"Sagans Star",668,3,0,67,https://en.seedfinder.eu/pics/01seeds/True_Canna_Genetics/True_Canna_Genetics_-_Sagans_Star_thumb.jpg
11490,"Jack Herer FAST",567,3,0,46,https://en.seedfinder.eu/pics/01seeds/Seedsman/Seedsman_-_Jack_Herer_FAST_thumb.jpg
11491,"Forbidden Splitter",682,1,0,63,https://en.seedfinder.eu/pics/01seeds/Uprising_Seed_Co/Uprising_Seed_Co_-_Forbidden_Splitter_thumb.jpg
11492,"Jade Helm",649,1,0,67,https://en.seedfinder.eu/pics/01seeds/The_Vault_Seed_Bank/The_Vault_Seed_Bank_-_Jade_Helm_thumb.jpg
11493,Sinai,645,3,0,60,https://en.seedfinder.eu/pics/01seeds/The_Real_Seed_Company/The_Real_Seed_Company_-_Sinai_thumb.jpg
11494,90X,679,0,0,0,https://en.seedfinder.eu/pics/01seeds/Unknown_or_Legendary/Unknown_or_Legendary_-_90X_thumb.jpg
11495,Patagonia,670,1,0,60,https://en.seedfinder.eu/pics/01seeds/Trikoma_Seeds/Trikoma_Seeds_-_Patagonia_thumb.jpg
11496,"Double Congo",669,2,0,91,https://en.seedfinder.eu/pics/01seeds/Tropical_Seeds_Company/Tropical_Seeds_Company_-_Double_Congo_thumb.jpg
11497,"High Priestess",574,2,0,91,https://en.seedfinder.eu/pics/01seeds/SnowHigh_Seeds/SnowHigh_Seeds_-_High_Priestess_thumb.jpg
11498,"Sour Grape Kush",673,3,0,65,https://en.seedfinder.eu/pics/01seeds/Ultra_Genetics/Ultra_Genetics_-_Sour_Grape_Kush_thumb.jpg
11499,Creamsicle,667,1,0,0,https://en.seedfinder.eu/pics/01seeds/Twisty_Treat_Seeds/Twisty_Treat_Seeds_-_Creamsicle_thumb.jpg
11500,Transformer,260,2,0,70,https://en.seedfinder.eu/pics/01seeds/Gage_Green_Genetics/Gage_Green_Genetics_-_Transformer_thumb.jpg
11501,"Gorilla Wood",682,1,0,60,https://en.seedfinder.eu/pics/01seeds/Uprising_Seed_Co/Uprising_Seed_Co_-_Gorilla_Wood_thumb.jpg
11502,Hannibal,660,1,0,63,https://en.seedfinder.eu/pics/01seeds/Treeology_Genetics/Treeology_Genetics_-_Hannibal_thumb.jpg
11503,"98 Aloha White Widow",679,2,0,60,https://en.seedfinder.eu/pics/01seeds/Unknown_or_Legendary/Unknown_or_Legendary_-_98_Aloha_White_Widow_thumb.jpg
11504,"Camp Stealth GSC",685,3,0,60,https://en.seedfinder.eu/pics/01seeds/Vashon_Seed_and_Mercantile/Vashon_Seed_and_Mercantile_-_Camp_Stealth_GSC_thumb.jpg
11505,"Auto Caesus",684,7,1,56,https://en.seedfinder.eu/pics/01seeds/V_Elementum_Seeds/V_Elementum_Seeds_-_Auto_Caesus_thumb.jpg
11506,Kushage,622,3,0,68,https://en.seedfinder.eu/pics/01seeds/TH_Seeds/TH_Seeds_-_Kushage_thumb.jpg
11507,UGORG#1,675,3,0,63,https://en.seedfinder.eu/pics/01seeds/Underground_Originals/Underground_Originals_-_UGORG_Nr1_thumb.jpg
11508,"Double Purple OG Kush",533,3,0,70,https://en.seedfinder.eu/pics/01seeds/Riot_Seeds/Riot_Seeds_-_Double_Purple_OG_Kush_thumb.jpg
11509,SnozzBerry,597,7,1,63,https://en.seedfinder.eu/pics/01seeds/Sterquiliniis_Seed_Supply/Sterquiliniis_Seed_Supply_-_SnozzBerry_thumb.jpg
11510,"Girl Scout Cookies",631,1,0,63,https://en.seedfinder.eu/pics/01seeds/The_Cali_Connection/The_Cali_Connection_-_Girl_Scout_Cookies_thumb.jpg
11511,"High Voltage",574,3,0,63,https://en.seedfinder.eu/pics/01seeds/SnowHigh_Seeds/SnowHigh_Seeds_-_High_Voltage_thumb.jpg
11512,"LA S.A.G.E.",622,2,0,60,https://en.seedfinder.eu/pics/01seeds/TH_Seeds/TH_Seeds_-_LA_SAGE_thumb.jpg
11513,"Illusion OG",656,1,0,63,https://en.seedfinder.eu/pics/01seeds/Tiger_Trees/Tiger_Trees_-_Illusion_OG_thumb.jpg
11514,"Jack Herrer",567,3,0,63,https://en.seedfinder.eu/pics/01seeds/Seedsman/Seedsman_-_Jack_Herrer_thumb.jpg
11515,"Cripple Creek Cookies",667,1,0,58,https://en.seedfinder.eu/pics/01seeds/Twisty_Treat_Seeds/Twisty_Treat_Seeds_-_Cripple_Creek_Cookies_thumb.jpg
11516,"Princess Haze",663,2,0,60,https://en.seedfinder.eu/pics/01seeds/TreeTown_Seeds/TreeTown_Seeds_-_Princess_Haze_thumb.jpg
11517,Kerchak,632,1,0,65,https://en.seedfinder.eu/pics/01seeds/The_Fire_Department/The_Fire_Department_-_Kerchak_thumb.jpg
11518,"Swamp Ape",597,7,1,63,https://en.seedfinder.eu/pics/01seeds/Sterquiliniis_Seed_Supply/Sterquiliniis_Seed_Supply_-_Swamp_Ape_thumb.jpg
11519,"Space Grape",673,2,0,63,https://en.seedfinder.eu/pics/01seeds/Ultra_Genetics/Ultra_Genetics_-_Space_Grape_thumb.jpg
11520,"Goodwill's Gift",688,3,0,67,https://en.seedfinder.eu/pics/01seeds/Vetitum_Hortus_Seeds/Vetitum_Hortus_Seeds_-_Goodwills_Gift_thumb.jpg
11521,"Stephen Curry",576,1,0,58,https://en.seedfinder.eu/pics/01seeds/Slanted_Farms_Seed_Company/Slanted_Farms_Seed_Company_-_Stephen_Curry_thumb.jpg
11522,"Larry Bird Wood",682,1,0,60,https://en.seedfinder.eu/pics/01seeds/Uprising_Seed_Co/Uprising_Seed_Co_-_Larry_Bird_Wood_thumb.jpg
11523,1.3G,686,3,0,49,https://en.seedfinder.eu/pics/01seeds/Vancouver_Island_Seed_Company/Vancouver_Island_Seed_Company_-_13G_thumb.jpg
11524,"Guava 13",659,1,0,0,https://en.seedfinder.eu/pics/01seeds/Top_Dawg_Seeds/Top_Dawg_Seeds_-_Guava_13_thumb.jpg
11525,"Pink Dolphin",652,3,0,70,https://en.seedfinder.eu/pics/01seeds/Third_Eye_Genetics/Third_Eye_Genetics_-_Pink_Dolphin_thumb.jpg
11526,"Sticky Nicky",668,1,0,63,https://en.seedfinder.eu/pics/01seeds/True_Canna_Genetics/True_Canna_Genetics_-_Sticky_Nicky_thumb.jpg
11527,"The Right Stuff",597,7,1,63,https://en.seedfinder.eu/pics/01seeds/Sterquiliniis_Seed_Supply/Sterquiliniis_Seed_Supply_-_The_Right_Stuff_thumb.jpg
11528,"Fat Budda",685,1,0,56,https://en.seedfinder.eu/pics/01seeds/Vashon_Seed_and_Mercantile/Vashon_Seed_and_Mercantile_-_Fat_Budda_thumb.jpg
11529,"Temple of the Dog",576,3,0,65,https://en.seedfinder.eu/pics/01seeds/Slanted_Farms_Seed_Company/Slanted_Farms_Seed_Company_-_Temple_of_the_Dog_thumb.jpg
11530,"TEC 9",673,3,0,60,https://en.seedfinder.eu/pics/01seeds/Ultra_Genetics/Ultra_Genetics_-_TEC_9_thumb.jpg
11531,Cheesetral,676,1,0,60,https://en.seedfinder.eu/pics/01seeds/Underground_Seeds_Collective/Underground_Seeds_Collective_-_Cheesetral_thumb.jpg
11532,420,686,3,0,53,https://en.seedfinder.eu/pics/01seeds/Vancouver_Island_Seed_Company/Vancouver_Island_Seed_Company_-_420_thumb.jpg
11533,Oldtimes,677,2,0,63,https://en.seedfinder.eu/pics/01seeds/UKSeedCo/UKSeedCo_-_Oldtimes_thumb.jpg
11534,Psychedelic,652,1,0,60,https://en.seedfinder.eu/pics/01seeds/Third_Eye_Genetics/Third_Eye_Genetics_-_Psychedelic_thumb.jpg
11535,"Guava D",659,1,0,60,https://en.seedfinder.eu/pics/01seeds/Top_Dawg_Seeds/Top_Dawg_Seeds_-_Guava_D_thumb.jpg
11536,"Jungle Wreck",567,1,0,56,https://en.seedfinder.eu/pics/01seeds/Seedsman/Seedsman_-_Jungle_Wreck_thumb.jpg
11537,"Loudon #1",688,1,0,55,https://en.seedfinder.eu/pics/01seeds/Vetitum_Hortus_Seeds/Vetitum_Hortus_Seeds_-_Loudon_Nr1_thumb.jpg
11538,"Jamaican Chunk",672,2,0,80,https://en.seedfinder.eu/pics/01seeds/Trip_Seeds/Trip_Seeds_-_Jamaican_Chunk_thumb.jpg
11539,"Old Island Indica x Sweet Skunk",685,1,0,56,https://en.seedfinder.eu/pics/01seeds/Vashon_Seed_and_Mercantile/Vashon_Seed_and_Mercantile_-_Old_Island_Indica_x_Sweet_Skunk_thumb.jpg
11540,"La S.A.G.E. CBD",622,2,0,63,https://en.seedfinder.eu/pics/01seeds/TH_Seeds/TH_Seeds_-_La_SAGE_CBD_thumb.jpg
11541,Coljam,676,2,0,105,https://en.seedfinder.eu/pics/01seeds/Underground_Seeds_Collective/Underground_Seeds_Collective_-_Coljam_thumb.jpg
11542,SmellyBerry,677,0,0,53,https://en.seedfinder.eu/pics/01seeds/UKSeedCo/UKSeedCo_-_SmellyBerry_thumb.jpg
11543,"Grape Kush",631,2,0,56,https://en.seedfinder.eu/pics/01seeds/The_Cali_Connection/The_Cali_Connection_-_Grape_Kush_thumb.jpg
11544,"Kandy Kush x Skunk #1",567,2,0,63,https://en.seedfinder.eu/pics/01seeds/Seedsman/Seedsman_-_Kandy_Kush_x_Skunk_Nr1_thumb.jpg
11545,Infrared,656,1,0,63,https://en.seedfinder.eu/pics/01seeds/Tiger_Trees/Tiger_Trees_-_Infrared_thumb.jpg
11546,"Shiva Shanti II",561,1,0,50,https://en.seedfinder.eu/pics/01seeds/Sensi_Seeds/Sensi_Seeds_-_Shiva_Shanti_II_thumb.jpg
11547,Pie,685,2,0,63,https://en.seedfinder.eu/pics/01seeds/Vashon_Seed_and_Mercantile/Vashon_Seed_and_Mercantile_-_Pie_thumb.jpg
11548,"Colombian Gold 72",676,2,0,126,https://en.seedfinder.eu/pics/01seeds/Underground_Seeds_Collective/Underground_Seeds_Collective_-_Colombian_Gold_72_thumb.jpg
11549,"Northern Lights 5 x Skunk #1 F-1 Hybrid",646,1,0,50,https://en.seedfinder.eu/pics/01seeds/The_Seed_Bank/The_Seed_Bank_-_Northern_Lights_5_Skunk_Nr1_F1_Hybrid_thumb.jpg
11550,"UK Cheese",677,0,0,56,https://en.seedfinder.eu/pics/01seeds/UKSeedCo/UKSeedCo_-_UK_Cheese_thumb.jpg
11551,Terperella,668,2,0,67,https://en.seedfinder.eu/pics/01seeds/True_Canna_Genetics/True_Canna_Genetics_-_Terperella_thumb.jpg
11552,"Ultra Grapefruit",673,2,0,60,https://en.seedfinder.eu/pics/01seeds/Ultra_Genetics/Ultra_Genetics_-_Ultra_Grapefruit_thumb.jpg
11553,"Guava IX",659,1,0,60,https://en.seedfinder.eu/pics/01seeds/Top_Dawg_Seeds/Top_Dawg_Seeds_-_Guava_IX_thumb.jpg
11554,Caesus,684,3,0,60,https://en.seedfinder.eu/pics/01seeds/V_Elementum_Seeds/V_Elementum_Seeds_-_Caesus_thumb.jpg
11555,Colowryder,676,6,1,118,https://en.seedfinder.eu/pics/01seeds/Underground_Seeds_Collective/Underground_Seeds_Collective_-_Colowryder_thumb.jpg
11556,Hurricane,627,3,0,63,https://en.seedfinder.eu/pics/01seeds/The_Bank/The_Bank_-_Hurricane_thumb.jpg
11557,"Hindu Kush x Super TC91",660,1,0,60,https://en.seedfinder.eu/pics/01seeds/Treeology_Genetics/Treeology_Genetics_-_Hindu_Kush_x_Super_TC91_thumb.jpg
11558,"Last Laugh",656,1,0,63,https://en.seedfinder.eu/pics/01seeds/Tiger_Trees/Tiger_Trees_-_Last_Laugh_thumb.jpg
11559,Pollypak,646,2,0,0,https://en.seedfinder.eu/pics/01seeds/The_Seed_Bank/The_Seed_Bank_-_Pollypak_thumb.jpg
11560,"Princess Mist",663,3,0,67,https://en.seedfinder.eu/pics/01seeds/TreeTown_Seeds/TreeTown_Seeds_-_Princess_Mist_thumb.jpg
11561,"Grape Lime Ricky",623,1,0,60,https://en.seedfinder.eu/pics/01seeds/TGA_Subcool_Seeds/TGA_Subcool_Seeds_-_Grape_Lime_Ricky_thumb.jpg
11562,"Jew Gold on Fire",649,1,0,67,https://en.seedfinder.eu/pics/01seeds/The_Vault_Seed_Bank/The_Vault_Seed_Bank_-_Jew_Gold_on_Fire_thumb.jpg
11563,"Flash Back",615,2,0,60,https://en.seedfinder.eu/pics/01seeds/Sweet_Seeds/Sweet_Seeds_-_Flash_Back_thumb.jpg
11564,"Mendo Clifton",682,1,0,60,https://en.seedfinder.eu/pics/01seeds/Uprising_Seed_Co/Uprising_Seed_Co_-_Mendo_Clifton_thumb.jpg
11565,B-Bud,686,2,0,49,https://en.seedfinder.eu/pics/01seeds/Vancouver_Island_Seed_Company/Vancouver_Island_Seed_Company_-_B-Bud_thumb.jpg
11566,"Double Jam",676,2,0,105,https://en.seedfinder.eu/pics/01seeds/Underground_Seeds_Collective/Underground_Seeds_Collective_-_Double_Jam_thumb.jpg
11567,"Lime Squeeze",656,1,0,63,https://en.seedfinder.eu/pics/01seeds/Tiger_Trees/Tiger_Trees_-_Lime_Squeeze_thumb.jpg
11568,"Ruderalis Indica",646,5,0,0,https://en.seedfinder.eu/pics/01seeds/The_Seed_Bank/The_Seed_Bank_-_Ruderalis_Indica_thumb.jpg
11569,Durbakistan,669,3,0,0,https://en.seedfinder.eu/pics/01seeds/Tropical_Seeds_Company/Tropical_Seeds_Company_-_Durbakistan_thumb.jpg
11570,"Sour Cherry Kush",572,2,0,67,https://en.seedfinder.eu/pics/01seeds/Sin_City_Seeds/Sin_City_Seeds_-_Sour_Cherry_Kush_thumb.jpg
11571,"Grape OG",631,2,0,56,https://en.seedfinder.eu/pics/01seeds/The_Cali_Connection/The_Cali_Connection_-_Grape_OG_thumb.jpg
11572,"Mendo Splitter",682,1,0,60,https://en.seedfinder.eu/pics/01seeds/Uprising_Seed_Co/Uprising_Seed_Co_-_Mendo_Splitter_thumb.jpg
11573,"Flash Back #2",615,2,0,60,https://en.seedfinder.eu/pics/01seeds/Sweet_Seeds/Sweet_Seeds_-_Flash_Back_Nr2_thumb.jpg
11574,Psychonaut,652,1,0,63,https://en.seedfinder.eu/pics/01seeds/Third_Eye_Genetics/Third_Eye_Genetics_-_Psychonaut_thumb.jpg
11575,"Grand Master Kush",603,1,0,53,https://en.seedfinder.eu/pics/01seeds/Sumo_Seeds/Sumo_Seeds_-_Grand_Master_Kush_thumb.jpg
11576,"Durban Punch",669,2,0,80,https://en.seedfinder.eu/pics/01seeds/Tropical_Seeds_Company/Tropical_Seeds_Company_-_Durban_Punch_thumb.jpg
11577,Esmeralda,667,0,0,60,https://en.seedfinder.eu/pics/01seeds/Twisty_Treat_Seeds/Twisty_Treat_Seeds_-_Esmeralda_thumb.jpg
11578,"Hula Girl",660,2,0,65,https://en.seedfinder.eu/pics/01seeds/Treeology_Genetics/Treeology_Genetics_-_Hula_Girl_thumb.jpg
11579,"Strawberry Sour Larry",651,3,0,63,https://en.seedfinder.eu/pics/01seeds/Thunderfudge/Thunderfudge_-_Strawberry_Sour_Larry_thumb.jpg
11580,"Ganesh Spirit",615,2,0,56,https://en.seedfinder.eu/pics/01seeds/Sweet_Seeds/Sweet_Seeds_-_Ganesh_Spirit_thumb.jpg
11581,"Milk and Honey",632,3,0,70,https://en.seedfinder.eu/pics/01seeds/The_Fire_Department/The_Fire_Department_-_Milk_and_Honey_thumb.jpg
11582,"Kali Kandi 2",649,2,0,67,https://en.seedfinder.eu/pics/01seeds/The_Vault_Seed_Bank/The_Vault_Seed_Bank_-_Kali_Kandi_2_thumb.jpg
11583,"The Truth",668,1,0,70,https://en.seedfinder.eu/pics/01seeds/True_Canna_Genetics/True_Canna_Genetics_-_The_Truth_thumb.jpg
11584,"Shiva Skunk",561,1,0,50,https://en.seedfinder.eu/pics/01seeds/Sensi_Seeds/Sensi_Seeds_-_Shiva_Skunk_thumb.jpg
11585,Ukhrul,645,2,0,55,https://en.seedfinder.eu/pics/01seeds/The_Real_Seed_Company/The_Real_Seed_Company_-_Ukhrul_thumb.jpg
11586,"Punch Wood",682,1,0,63,https://en.seedfinder.eu/pics/01seeds/Uprising_Seed_Co/Uprising_Seed_Co_-_Punch_Wood_thumb.jpg
11587,"The Ripley",597,7,1,63,https://en.seedfinder.eu/pics/01seeds/Sterquiliniis_Seed_Supply/Sterquiliniis_Seed_Supply_-_The_Ripley_thumb.jpg
11588,"Magic Eraser",656,1,0,70,https://en.seedfinder.eu/pics/01seeds/Tiger_Trees/Tiger_Trees_-_Magic_Eraser_thumb.jpg
11589,"Sweet Skunk",685,0,0,63,https://en.seedfinder.eu/pics/01seeds/Vashon_Seed_and_Mercantile/Vashon_Seed_and_Mercantile_-_Sweet_Skunk_thumb.jpg
11590,"NBE #1",632,3,0,60,https://en.seedfinder.eu/pics/01seeds/The_Fire_Department/The_Fire_Department_-_NBE_Nr1_thumb.jpg
11591,"Gorilla Girl",615,2,0,63,https://en.seedfinder.eu/pics/01seeds/Sweet_Seeds/Sweet_Seeds_-_Gorilla_Girl_thumb.jpg
11592,"Sweet and Sour Chem",651,3,0,67,https://en.seedfinder.eu/pics/01seeds/Thunderfudge/Thunderfudge_-_Sweet_and_Sour_Chem_thumb.jpg
11593,"SourFlame OG",572,2,0,73,https://en.seedfinder.eu/pics/01seeds/Sin_City_Seeds/Sin_City_Seeds_-_SourFlame_OG_thumb.jpg
11594,"Amnesia VIP",689,1,0,68,https://en.seedfinder.eu/pics/01seeds/VIP_Seeds/VIP_Seeds_-_Amnesia_VIP_thumb.jpg
11595,Vista,260,3,0,53,https://en.seedfinder.eu/pics/01seeds/Gage_Green_Genetics/Gage_Green_Genetics_-_Vista_thumb.jpg
11596,"AKtombe auto",687,7,1,68,https://en.seedfinder.eu/pics/01seeds/Venus_Genetics/Venus_Genetics_-_AKtombe_auto_thumb.jpg
11597,"The Thing",597,7,1,63,https://en.seedfinder.eu/pics/01seeds/Sterquiliniis_Seed_Supply/Sterquiliniis_Seed_Supply_-_The_Thing_thumb.jpg
11598,"Vashon Early Bird",685,1,0,40,https://en.seedfinder.eu/pics/01seeds/Vashon_Seed_and_Mercantile/Vashon_Seed_and_Mercantile_-_Vashon_Early_Bird_thumb.jpg
11599,"Purple Glaze",632,3,0,55,https://en.seedfinder.eu/pics/01seeds/The_Fire_Department/The_Fire_Department_-_Purple_Glaze_thumb.jpg
